
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	450.0,"TBLANK @RBLANK=100K",117.8784,117.8601,119.4453,118.7048,119.3917,119.3115,118.4736,118.7366,118.1689,118.8043,119.2823,118.4944,119.2699,119.3087,119.2823,119.2892,119.2853,119.2823,119.2778,119.2853,119.2679,119.2648,119.2853,119.2778,119.2566,119.2853,119.2637,119.2504,119.2535,119.2398,119.235,nS
	460.0,"TBLANK @RBLANK=200K",214.1635,214.9168,214.0181,213.5506,214.6248,213.5506,214.4067,214.6482,213.5065,214.504,213.0404,213.1642,213.6922,213.5693,213.0691,213.0473,213.4418,214.2714,213.0791,213.1545,214.5009,214.6415,213.1508,213.1042,213.1581,213.0542,214.6046,214.5913,213.7868,214.577,214.2709,nS
	470.0,"DRVCC CURRENT LIMIT",-201.6785,-200.5562,-200.0416,-199.6958,-199.5035,-199.3279,-199.2645,-199.1488,-199.0417,-199.0002,-198.858,-198.8499,-198.7011,-198.7347,-198.6391,-198.6303,-198.6107,-198.5554,-198.5162,-198.4892,-198.4731,-198.4087,-198.4343,-198.3478,-198.3259,-198.3588,-198.322,-198.3088,-198.233,-198.2582,-198.2167,mA
	490.0,"IBLANK @3.3V",-0.02493525,-0.02376718,-0.02715219,-0.02125465,-0.04473989,-0.04385312,-0.02376718,-0.03971484,-0.02626541,-0.02656101,-0.02656101,-0.0444443,-0.02833456,-0.03542875,-0.02611762,-0.04961715,-0.03291623,-0.03262064,-0.02611762,-0.02715219,-0.02243702,-0.04001043,-0.03912365,-0.02376718,-0.04976495,-0.02715219,-0.06379122,-0.03779349,-0.02833456,-0.03084709,-0.03321182,uA
	500.0," DRVCC CURRENT @ 5.5V",152.4381,154.1315,152.5888,152.3251,152.0237,152.9655,151.6865,153.361,154.64,152.7583,154.7153,153.8301,155.0167,154.5647,154.7153,155.0167,154.7719,152.6076,153.8113,151.9861,152.909,154.7153,153.8113,154.7153,154.3952,153.4363,156.9738,154.7153,153.4363,152.6076,153.813,uA
	500.1,"IVIN; @VIN=15V",109.5319,110.1746,110.6237,110.5437,110.897,110.7627,111.0001,111.0468,111.0781,111.1755,111.0055,111.3316,111.1109,111.3965,111.2017,111.3264,111.3739,111.3262,111.2971,111.3284,111.4217,111.3752,111.4545,111.3867,111.3129,111.5867,111.4622,111.5807,111.373,111.58,111.3823,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB3\QA\QNB34441U03.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
